id,name,artists,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,y,duration_min
47JvW4EAZcmwdLvFYQUL65,Joga Nele,MC Marcelly,156571,3,0.896,0.867,6,-3.207,1,0.293,0.362,0.0,0.123,0.526,140.039,0,2.6095166666666665
1FJtsOpE3G33dckPKpj2MX,Marcha do Remador (Se a Canoa Não Virar),MC Marcelly,132386,5,0.8,0.8,0,-6.31,1,0.201,0.594,0.0,0.263,0.964,131.902,0,2.2064333333333335
2VLcBmrlROVlaGBkrpq1ts,Demorô,Biel,176706,39,0.848,0.758,1,-4.605,0,0.0554,0.191,0.0,0.084,0.851,97.016,0,2.9451
2DXpSXVngUnOpOPu9jmS82,Vou tacar,MC Mirella,130230,35,0.818,0.859,1,-0.224,0,0.12,0.212,0.000737,0.0453,0.83,86.483,0,2.1705
6YlhauA7Y5oqznubij0iGU,Te amo piranha,MC Mirella,162818,33,0.922,0.624,0,-4.892,1,0.0774,0.241,0.0,0.0894,0.636,130.106,0,2.713633333333333
5iPoYP37zMofM4GSC6VSDu,Metralhadora,Mc Bella,183600,11,0.819,0.863,11,-3.555,0,0.0477,0.191,0.0151,0.0863,0.596,132.006,0,3.06
6t4dFNnocfJUQFdl7Y9PQb,A Resenha,Mc Sapao,186666,8,0.709,0.691,9,-5.272,0,0.0703,0.0208,0.00472,0.105,0.517,80.969,0,3.1111
6P0fgb4aGJBHRPJUS3qEWN,Passinho do Alibabá,Mc Bella,143992,2,0.839,0.799,0,-7.683,1,0.327,0.367,0.00131,0.14,0.861,86.579,0,2.3998666666666666
4dEJNZCO54vdg55dXxhIXk,De Patroa,Mc Bella,140731,6,0.622,0.831,2,-1.646,0,0.28,0.332,0.0,0.127,0.91,129.845,0,2.3455166666666667
5Lu2l2zU4ItNTuDqVC8Ult,Aquecendo,Mc's Zaac & Jerry Smith,172710,0,0.953,0.576,6,-3.357,0,0.235,0.111,0.00223,0.114,0.718,130.113,0,2.8785
1IeIWLxfi5pLzIolVgiDrk,Paranauê,Mc's Zaac & Jerry Smith,177293,0,0.57,0.759,11,-3.658,1,0.347,0.0709,0.0,0.164,0.11,89.279,0,2.9548833333333335
