popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11
0.234750297544276,0.6616595570684451,-1.3449499303995909,-1.8915648944012768,0.7333887153705722,3.0154690767885373,0.38117197217592536,-0.21827674329050073,0.17423865349109025,-0.24474847289923862,-1.3181616454524796,0.5880102231103306,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
0.234750297544276,0.6715096134089813,0.5764511811284456,0.5518511425954435,-1.3635333882860639,2.0174707680511985,0.3992238064121797,-0.2182948256034193,0.4303274651230272,0.14410953928813938,0.8707387373524758,-0.7604957111200553,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,3.519426606190791
-0.5042739911615398,-0.39229647136892626,0.7853978741078541,0.2780815355304825,0.7333887153705722,-0.7111649179306568,-0.7773947491068778,-0.11922683461315892,1.311272977136891,-1.0985454127019603,-0.6529920252859716,2.080264693952484,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,3.8625016399891563,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
-0.08197439761535935,0.6025592190252279,-0.5772979496708952,-0.7441700157142526,0.7333887153705722,-0.5835139714642529,-0.5878504896262072,-0.2182948256034193,0.03082891897720553,-0.08835992451953205,-0.3720361548199843,-1.0061095695171116,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,2.6586637904565764,-0.2275647474581999,-0.2841371938943024
-0.9265735847077203,-0.1706702037068625,-1.617489095155341,-1.3808849976177773,0.7333887153705722,-0.6995602864337109,1.828929077923523,0.10103112593800255,-0.5069575854498622,-1.9312087648858025,1.2185657158903231,0.42318160871347354,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,2.6586637904565764,-0.2275647474581999,-0.2841371938943024
0.12917539915773088,-1.382227133592813,0.7808555546952582,-1.2307724551988788,-1.3635333882860639,-0.0558900594031173,-0.7849765194861046,-0.2182948256034193,2.7351267698104604,-1.9143018947906991,-0.7480212167671141,0.24505983861906339,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,3.2135530300468167,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
1.888757038933483,0.6961347542603218,0.31299665519788766,0.27421725226029303,0.7333887153705722,-0.6662936761424664,-0.7806440792694035,-0.2182948256034193,0.5327629897758022,1.5008858644201872,0.667556118226554,0.2876435506207819,2.7452198243597854,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
1.2553076486142123,0.16915674004163608,-0.9543104609163495,-1.0018879845799646,0.7333887153705722,-0.7699617175151822,1.0382587383755832,-0.21243731040797578,0.435449241355666,-1.7705934989823202,-1.1090071516700888,1.4486117294709921,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,2.8641098093474002,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
-0.9969568502987504,1.405338810778927,0.9171251370731334,0.7108812617917022,-1.3635333882860639,0.6481242514115944,0.9371684666525589,-0.2182948256034193,2.8324405182305967,-0.7857683159425474,0.17963312667211534,0.21436828796442062,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,3.2479254313858776,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
0.8681996878635467,-1.4659526124873703,1.248714454192629,0.6350818591841397,0.7333887153705722,0.3696130954848951,-0.7625922450331493,-0.1943453792378127,0.6249549619632996,-1.4282293795564764,0.6230100997134722,1.0374361782378756,-0.3642695536169715,3.2479254313858776,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
-0.4690823583660248,1.3462384727357097,-0.3002164655025497,0.3550699483750264,-1.3635333882860639,-0.5587574242707687,1.2079459801963737,-0.2182845340742582,-0.6472942542241636,1.6530476952761175,0.25018457610203243,0.5406696465697821,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,4.394353744020412,-0.2841371938943024
1.8535654061379678,0.48435854293879366,0.05408444867992502,0.009067969413447136,-1.3635333882860639,-0.1409906903807199,-0.4564331363862757,-0.2182948256034193,-0.2559905500505639,0.9091454110915683,1.7757207892180167,0.0020036094432276425,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,3.319700011034929,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
-0.9969568502987504,0.6124092753657642,-0.11398136958612042,0.15264095552894777,0.7333887153705722,0.19941183352969016,1.0021550699030746,-0.2182948256034193,-0.629880215033192,0.8288377781398271,1.565038606570018,-1.1431300751201918,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,3.319700011034929,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
-0.9969568502987504,-1.121200640568604,-2.0535517587645407,-1.2144235644403851,0.7333887153705722,-0.6593308972442988,2.337990803385895,-0.2182948256034193,-0.46086159935611354,-1.7198728886970098,0.6589455082567613,0.18390480615752974,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,2.8641098093474002,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
-0.9969568502987504,1.2723630501816885,-0.8407524756014536,-2.6058627942678365,-1.3635333882860639,1.8627423480919212,-0.9109422187866874,-0.21257196592971012,-0.5069575854498622,0.6005950318559311,-0.2934990590471144,0.3310743754855783,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,3.8625016399891563,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
-0.7154237879346301,1.5481646277167012,-0.35472429845369974,1.6136372842198092,0.7333887153705722,0.4082952004747145,-0.023189114716171706,-0.21810342239752553,-0.43013094196028107,0.3512186979531562,0.1819941003735106,-0.9655296052492155,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,3.8625016399891563,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
1.6424156093648776,-0.12634495017444966,1.216918218304458,0.7465515689011434,0.7333887153705722,-0.33130664693063094,-0.9287774310121066,-0.21545744139544584,-0.31233008860959,0.13988282176436354,-0.6840318854190153,0.1077949735362489,-0.3642695536169715,3.2479254313858776,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
-0.6098488895480849,0.6419594443873727,-0.1003544113483329,0.4094671667169242,-1.3635333882860639,-0.1409906903807199,1.0779727736953428,-0.21825029309873148,-0.32769541730750623,0.3216316752867252,0.17841791961992692,-0.8010430941239867,-0.3642695536169715,-0.3078888420086985,6.186005711819758,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
0.8330080550680317,-0.16082014736632633,0.5764511811284456,0.2715419792270851,-1.3635333882860639,-0.5633992768695469,-0.9076567849556889,-0.21826789449907244,1.5724835650014664,0.10606908157415672,0.04214112876735659,1.0370126218063358,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,3.2479254313858776,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
1.8535654061379678,-0.40214652770946246,1.035225441800625,0.8193784459162524,0.7333887153705722,-0.46746765649479505,-0.9175491901171564,-0.2182948256034193,-0.02038884334918178,0.13142938671681184,0.04543954790901112,-0.478244221394818,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,-0.2588995664485485,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
1.079349484636637,-1.1359757250794082,0.0767960457429042,-0.48704655196703067,0.7333887153705722,-0.6484999078471495,-0.9180185378072991,-0.2182948256034193,-0.5602240582693051,-0.4729912191831344,1.522923002161313,0.528744903958743,-0.3642695536169715,-0.3078888420086985,-0.16165520152839088,-0.311182043877904,-0.30123203803835463,-0.3078888420086985,-0.34914862437758787,3.8625016399891563,-0.3761287920607172,-0.2275647474581999,-0.2841371938943024
