popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11
48,0.423,0.808,-4.808,1,0.0563,0.0159,9.91e-05,0.117,0.616,159.55,3.4782166666666665,0,0,0,0,0,0,1,0,0,0,0
0,0.392,0.979,-3.942,1,0.0762,0.0163,0.0,0.106,0.357,158.882,3.912883333333333,0,0,0,0,0,0,0,1,0,0,0
49,0.356,0.872,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,3.22755,0,1,0,0,0,0,0,0,0,0,0
0,0.585,0.521,-5.891,1,0.0275,0.288,0.0,0.697,0.569,106.36,4.59285,1,0,0,0,0,0,0,0,0,0,0
0,0.144,0.978,-1.644,1,0.197,0.673,0.000141,0.816,0.367,191.787,1.8348833333333328,0,0,0,0,0,0,0,0,0,0,0
0,0.635,0.914,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,2.9248833333333333,0,0,0,0,0,0,0,0,0,0,0
68,0.506,0.93,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,4.9571,0,0,0,1,0,0,0,0,0,0,0
71,0.403,0.803,-5.363,1,0.0626,0.239,0.0,0.103,0.814,153.314,2.8217666666666665,0,0,0,0,0,0,1,0,0,0,0
75,0.606,0.957,-3.404,1,0.0814,0.00117,0.000295,0.14,0.603,105.105,3.563333333333333,0,1,0,0,0,0,0,0,0,0,0
66,0.596,0.897,-2.94,1,0.0462,0.0641,5.24e-05,0.0628,0.578,118.0,3.4398833333333334,0,0,0,0,0,0,0,0,0,1,0
0,0.481,0.956,-4.557,0,0.0394,0.00465,8.48e-06,0.285,0.57,160.015,3.628433333333333,1,0,0,0,0,0,0,0,0,0,0
32,0.478,0.666,-7.766,1,0.0566,0.0428,0.725,0.336,0.718,149.974,2.4432666666666667,1,0,0,0,0,0,0,0,0,0,0
52,0.503,0.667,-6.831,0,0.0285,0.000984,0.027,0.229,0.101,113.018,4.092883333333333,0,0,0,0,0,0,0,0,0,0,1
44,0.686,0.932,-4.751,0,0.0508,0.00803,2.45e-05,0.231,0.78,115.919,3.1428833333333333,0,0,0,0,0,0,0,0,1,0,0
50,0.544,0.378,-8.607,0,0.0264,0.719,0.00035,0.105,0.149,91.078,3.608883333333333,0,0,0,0,0,0,0,0,1,0,0
48,0.56,0.93,-4.492,1,0.0661,0.0378,2.37e-06,0.317,0.807,149.93,3.798,0,0,0,0,0,0,1,0,0,0,0
0,0.501,0.69,-7.953,0,0.0317,0.306,0.000162,0.133,0.876,95.758,5.1722166666666665,0,0,0,1,0,0,0,0,0,0,0
0,0.84,0.482,-7.116,0,0.0333,0.202,0.0,0.0873,0.957,95.498,4.050883333333333,0,0,0,0,0,1,0,0,0,0,0
76,0.554,0.932,-3.424,0,0.0485,0.00154,0.000139,0.425,0.478,112.488,4.038,0,0,0,0,1,0,0,0,0,0,0
73,0.322,0.28,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,4.1411,0,0,0,0,0,1,0,0,0,0,0
0,0.521,0.766,-5.37,1,0.0302,0.00131,0.0,0.202,0.352,96.534,3.7655,0,0,0,1,0,0,0,0,0,0,0
26,0.508,0.843,-4.916,0,0.265,0.059,0.000158,0.589,0.781,94.388,2.4451,0,0,0,0,0,0,0,0,0,0,1
0,0.49,0.678,-4.679,0,0.0253,0.0037,1.5e-06,0.0838,0.181,77.014,4.4246,0,0,0,0,1,0,0,0,0,0,0
0,0.365,0.913,-8.01,0,0.0687,2.95e-05,0.0783,0.699,0.128,136.128,5.389433333333334,0,0,0,1,0,0,0,0,0,0,0
61,0.345,0.418,-7.787,0,0.0316,0.299,1.75e-05,0.103,0.267,109.044,3.313333333333333,0,0,0,0,0,0,1,0,0,0,0
49,0.3,0.303,-12.089,1,0.0796,0.919,3.35e-06,0.0967,0.119,201.242,3.410883333333333,0,0,0,0,0,0,0,1,0,0,0
0,0.422,0.827,-5.31,1,0.0445,0.000507,0.765,0.198,0.327,152.956,3.687333333333333,0,1,0,0,0,0,0,0,0,0,0
0,0.382,0.0298,-19.237,1,0.0376,0.98,0.000742,0.0982,0.174,112.02,4.258333333333334,0,1,0,0,0,0,0,0,0,0,0
68,0.503,0.858,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,3.47755,0,0,0,0,0,0,0,1,0,0,0
0,0.406,0.988,-2.72,1,0.0926,0.0437,0.0637,0.0664,0.24,100.038,3.856,0,0,0,0,0,0,0,0,1,0,0
0,0.578,0.953,-3.215,1,0.0447,0.00595,0.264,0.132,0.517,123.976,3.0202166666666668,0,0,0,1,0,0,0,0,0,0,0
69,0.365,0.763,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,3.414433333333333,0,0,0,0,0,0,0,0,0,0,1
0,0.504,0.124,-12.661,1,0.0361,0.974,1.01e-05,0.708,0.213,127.971,3.713766666666667,0,0,0,0,0,0,0,0,1,0,0
0,0.492,0.761,-7.041,1,0.0363,0.000119,0.0,0.0934,0.395,139.98,3.1371166666666666,0,0,0,0,0,0,0,1,0,0,0
77,0.457,0.757,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4.443333333333333,1,0,0,0,0,0,0,0,0,0,0
0,0.337,0.985,-4.675,1,0.0787,0.000409,0.00027,0.238,0.371,103.95,2.949333333333333,0,1,0,0,0,0,0,0,0,0,0
60,0.339,0.931,-3.425,0,0.062,0.0015,0.000142,0.425,0.467,112.545,4.038,0,0,0,0,1,0,0,0,0,0,0
0,0.383,0.986,-2.796,1,0.0617,0.000287,0.0,0.179,0.578,157.871,2.7204333333333333,0,0,0,0,0,0,0,0,1,0,0
40,0.357,0.994,-4.534,1,0.0907,0.000192,0.00133,0.102,0.355,104.195,2.966,0,1,0,0,0,0,0,0,0,0,0
46,0.456,0.364,-9.691,1,0.0354,0.821,3.13e-05,0.927,0.277,139.809,4.747333333333334,0,0,0,0,0,0,1,0,0,0,0
51,0.476,0.243,-9.804,1,0.0308,0.976,2.09e-06,0.764,0.206,108.37,3.767333333333333,0,1,0,0,0,0,0,0,0,0,0
4,0.481,0.649,-5.958,1,0.0276,0.355,0.0,0.945,0.296,137.448,6.494,0,1,0,0,0,0,0,0,0,0,0
40,0.653,0.595,-7.336,1,0.0255,0.686,0.0,0.867,0.307,111.957,4.014433333333334,0,0,0,0,0,0,0,0,1,0,0
65,0.629,0.507,-6.443,1,0.0288,0.468,0.0,0.0937,0.55,94.023,3.0711166666666667,0,0,0,0,0,0,0,0,0,1,0
58,0.747,0.677,-6.24,0,0.157,0.062,0.0,0.109,0.702,159.959,3.693766666666667,1,0,0,0,0,0,0,0,0,0,0
59,0.425,0.474,-7.806,1,0.0314,0.613,2.44e-06,0.228,0.379,128.631,5.022433333333334,0,0,0,0,0,0,1,0,0,0,0
1,0.462,0.276,-12.028,0,0.0327,0.616,0.0555,0.11,0.437,120.116,3.3009666666666666,0,0,0,0,0,0,0,1,0,0,0
60,0.342,0.2,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4.77755,0,0,0,1,0,0,0,0,0,0,0
55,0.42,0.995,-2.99,0,0.0829,0.000229,8.13e-05,0.102,0.427,105.605,3.3202166666666666,0,0,0,0,0,0,0,1,0,0,0
65,0.428,0.781,-6.823,0,0.281,0.0675,0.000781,0.615,0.709,93.244,2.441333333333333,1,0,0,0,0,0,0,0,0,0,0
60,0.421,0.95,-3.985,1,0.0768,1.21e-05,0.000214,0.314,0.553,80.912,3.4171,0,0,0,0,0,0,0,0,0,1,0
68,0.376,0.787,-4.731,0,0.0394,0.00378,0.0,0.548,0.371,87.102,2.9366666666666665,0,0,0,0,1,0,0,0,0,0,0
60,0.467,0.67,-4.063,1,0.0663,0.00162,0.0001,0.195,0.457,146.223,3.764883333333333,0,0,0,0,0,0,1,0,0,0,0
77,0.645,0.792,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,3.874216666666667,0,0,0,1,0,0,0,0,0,0,0
30,0.594,0.927,-3.095,1,0.041,0.00187,8.86e-05,0.0405,0.666,125.912,2.5848833333333334,0,0,0,0,0,0,0,0,1,0,0
